Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,475341,439662,6433,17030,2269,953,8994
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,545378,413579,20245,84868,12062,666,13958
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US35,35,New Mexico,1020719,853241,26678,101898,14331,1619,22952
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,957921,886600,13176,33345,4580,1880,18340
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1107061,838519,36149,176201,26909,1274,28009
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2064982,1725119,49325,209546,31489,3154,46349
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,488699,451592,6849,17261,2397,952,9648
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,561365,422798,16236,91861,15330,650,14490
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US35,35,New Mexico,1050064,874390,23085,109122,17727,1602,24138
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,481615,444551,6593,17951,2305,967,9248
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,546240,412838,20649,85363,12405,694,14291
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US35,35,New Mexico,1027855,857389,27242,103314,14710,1661,23539
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,970314,896143,13442,35212,4702,1919,18896
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1107605,835636,36885,177224,27735,1344,28781
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2077919,1731779,50327,212436,32437,3263,47677
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,492578,454658,7000,17610,2440,964,9906
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,559133,419111,16375,92382,15785,693,14787
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US35,35,New Mexico,1051711,873769,23375,109992,18225,1657,24693
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,486395,448356,6747,18454,2337,978,9523
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,545434,410578,21023,85622,12795,704,14712
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US35,35,New Mexico,1031829,858934,27770,104076,15132,1682,24235
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,978973,903014,13747,36064,4777,1942,19429
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1104567,829689,37398,178004,28580,1397,29499
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2083540,1732703,51145,214068,33357,3339,48928
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US35,35,New Mexico,495883,457279,7107,17925,2468,968,10136
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US35,35,New Mexico,555795,414330,16488,92935,16107,715,15220
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US35,35,New Mexico,1051678,871609,23595,110860,18575,1683,25356
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US35,35,New Mexico,490672,451732,6861,18829,2413,997,9840
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US35,35,New Mexico,542937,406370,21448,86196,13076,739,15108
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US35,35,New Mexico,1033609,858102,28309,105025,15489,1736,24948
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US35,35,New Mexico,986555,909011,13968,36754,4881,1965,19976
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US35,35,New Mexico,1098732,820700,37936,179131,29183,1454,30328
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US35,35,New Mexico,2085287,1729711,51904,215885,34064,3419,50304
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US36,36,New York,1732734,1283716,293947,61534,17583,8266,67688
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8268221,5817465,1520879,29217,750647,4010,146003
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US36,36,New York,10000955,7101181,1814826,90751,768230,12276,213691
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US36,36,New York,1684188,1273295,258696,64967,17352,8057,61821
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7692959,5527185,1304525,27328,695973,3667,134281
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US36,36,New York,9377147,6800480,1563221,92295,713325,11724,196102
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US36,36,New York,3416922,2557011,552643,126501,34935,16323,129509
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US36,36,New York,15961180,11344650,2825404,56545,1446620,7677,280284
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US36,36,New York,19378102,13901661,3378047,183046,1481555,24000,409793
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US36,36,New York,1732734,1283716,293947,61534,17583,8266,67688
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US36,36,New York,8268223,5817467,1520879,29217,750647,4010,146003
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US36,36,New York,10000957,7101183,1814826,90751,768230,12276,213691
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US36,36,New York,1684188,1273295,258696,64967,17352,8057,61821
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US36,36,New York,7692960,5527186,1304525,27328,695973,3667,134281
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US36,36,New York,9377148,6800481,1563221,92295,713325,11724,196102
